Kab. Indragiri Hilir,Tidak/Belum Tamat SD,45528
Kab. Indragiri Hulu,Tamat PT,11879
Kab. Indragiri Hulu,Tamat SD,88055
Kab. Indragiri Hulu,Tamat SLTA,54202
Kab. Indragiri Hulu,Tamat SLTP,57542
Kab. Indragiri Hulu,Tidak/Belum Tamat SD,21699
Kab. Indramayu,Tamat PT,32113
Kab. Indramayu,Tamat SD,437316
Kab. Indramayu,Tamat SLTA,142474
Kab. Indramayu,Tamat SLTP,221434
Kab. Indramayu,Tidak/Belum Tamat SD,131333
Kab. Intan Jaya,Tamat PT,283
Kab. Intan Jaya,Tamat SD,2241
Kab. Intan Jaya,Tamat SLTA,1175
Kab. Intan Jaya,Tamat SLTP,1557
Kab. Intan Jaya,Tidak/Belum Tamat SD,653
Kab. Jayapura,Tamat PT,5907
Kab. Jayapura,Tamat SD,14697
Kab. Jayapura,Tamat SLTA,28382
Kab. Jayapura,Tamat SLTP,17346
Kab. Jayapura,Tidak/Belum Tamat SD,3951
Kab. Jayawijaya,Tamat PT,5700
Kab. Jayawijaya,Tamat SD,15164
Kab. Jayawijaya,Tamat SLTA,20805
Kab. Jayawijaya,Tamat SLTP,19032
Kab. Jayawijaya,Tidak/Belum Tamat SD,5946
Kab. Jember,Tamat PT,63874
Kab. Jember,Tamat SD,648296
Kab. Jember,Tamat SLTA,243019
Kab. Jember,Tamat SLTP,276203
Kab. Jember,Tidak/Belum Tamat SD,159427
Kab. Jembrana,Tamat PT,9409
Kab. Jembrana,Tamat SD,77764
Kab. Jembrana,Tamat SLTA,44425
Kab. Jembrana,Tamat SLTP,37241
Kab. Jembrana,Tidak/Belum Tamat SD,7925
Kab. Jeneponto,Tamat PT,10897
Kab. Jeneponto,Tamat SD,66046
Kab. Jeneponto,Tamat SLTA,33447
Kab. Jeneponto,Tamat SLTP,40761
Kab. Jeneponto,Tidak/Belum Tamat SD,24768
Kab. Jepara,Tamat PT,29098
Kab. Jepara,Tamat SD,328156
Kab. Jepara,Tamat SLTA,120011
Kab. Jepara,Tamat SLTP,212754
Kab. Jepara,Tidak/Belum Tamat SD,48726
Kab. Jombang,Tamat PT,41668
Kab. Jombang,Tamat SD,280754
Kab. Jombang,Tamat SLTA,207092
Kab. Jombang,Tamat SLTP,239897
Kab. Jombang,Tidak/Belum Tamat SD,60823
Kab. Kaimana,Tamat PT,1846
Kab. Kaimana,Tamat SD,7945
Kab. Kaimana,Tamat SLTA,7638
Kab. Kaimana,Tamat SLTP,7244
Kab. Kaimana,Tidak/Belum Tamat SD,3150
Kab. Kampar,Tamat PT,26464
Kab. Kampar,Tamat SD,143553
Kab. Kampar,Tamat SLTA,126209
Kab. Kampar,Tamat SLTP,124670
Kab. Kampar,Tidak/Belum Tamat SD,23315
Kab. Kapuas,Tamat PT,10591
Kab. Kapuas,Tamat SD,101157
Kab. Kapuas,Tamat SLTA,34062
Kab. Kapuas,Tamat SLTP,48176
Kab. Kapuas,Tidak/Belum Tamat SD,24792
Kab. Kapuas Hulu,Tamat PT,6475
Kab. Kapuas Hulu,Tamat SD,54533
Kab. Kapuas Hulu,Tamat SLTA,23459
Kab. Kapuas Hulu,Tamat SLTP,28587
Kab. Kapuas Hulu,Tidak/Belum Tamat SD,20380
Kab. Karang Asem,Tamat PT,11268
Kab. Karang Asem,Tamat SD,89069
Kab. Karang Asem,Tamat SLTA,37850
Kab. Karang Asem,Tamat SLTP,39520
Kab. Karang Asem,Tidak/Belum Tamat SD,20060
Kab. Karanganyar,Tamat PT,42356
Kab. Karanganyar,Tamat SD,190907
Kab. Karanganyar,Tamat SLTA,133492
Kab. Karanganyar,Tamat SLTP,146434
Kab. Karanganyar,Tidak/Belum Tamat SD,23214
Kab. Karawang,Tamat PT,51847
Kab. Karawang,Tamat SD,570519
Kab. Karawang,Tamat SLTA,309715
Kab. Karawang,Tamat SLTP,295921
Kab. Karawang,Tidak/Belum Tamat SD,144828
Kab. Karimun,Tamat PT,7404
Kab. Karimun,Tamat SD,56210
Kab. Karimun,Tamat SLTA,31627
Kab. Karimun,Tamat SLTP,28290
Kab. Karimun,Tidak/Belum Tamat SD,14006
Kab. Karo,Tamat PT,15747
Kab. Karo,Tamat SD,60508
Kab. Karo,Tamat SLTA,77728
Kab. Karo,Tamat SLTP,63613
Kab. Karo,Tidak/Belum Tamat SD,13098
Kab. Katingan,Tamat PT,4570
Kab. Katingan,Tamat SD,40768
Kab. Katingan,Tamat SLTA,17777
Kab. Katingan,Tamat SLTP,25512
Kab. Katingan,Tidak/Belum Tamat SD,8368
Kab. Kaur,Tamat PT,3529
Kab. Kaur,Tamat SD,24796
Kab. Kaur,Tamat SLTA,15540
Kab. Kaur,Tamat SLTP,16776
Kab. Kaur,Tidak/Belum Tamat SD,9494
Kab. Kayong Utara,Tamat PT,1789
Kab. Kayong Utara,Tamat SD,20942
Kab. Kayong Utara,Tamat SLTA,5498
Kab. Kayong Utara,Tamat SLTP,8821
Kab. Kayong Utara,Tidak/Belum Tamat SD,13844
Kab. Kebumen,Tamat PT,30464
Kab. Kebumen,Tamat SD,367914
Kab. Kebumen,Tamat SLTA,130542
Kab. Kebumen,Tamat SLTP,178161
Kab. Kebumen,Tidak/Belum Tamat SD,62872
Kab. Kediri,Tamat PT,45890
Kab. Kediri,Tamat SD,407549
Kab. Kediri,Tamat SLTA,223632
Kab. Kediri,Tamat SLTP,273522
Kab. Kediri,Tidak/Belum Tamat SD,80483
Kab. Keerom,Tamat PT,1548
Kab. Keerom,Tamat SD,8433
Kab. Keerom,Tamat SLTA,8060
Kab. Keerom,Tamat SLTP,6256
Kab. Keerom,Tidak/Belum Tamat SD,3422
Kab. Kendal,Tamat PT,26709
Kab. Kendal,Tamat SD,244575
Kab. Kendal,Tamat SLTA,110158
Kab. Kendal,Tamat SLTP,154863
Kab. Kendal,Tidak/Belum Tamat SD,67033
Kab. Kepahiang,Tamat PT,4180
Kab. Kepahiang,Tamat SD,30543
Kab. Kepahiang,Tamat SLTA,18700
Kab. Kepahiang,Tamat SLTP,19972
Kab. Kepahiang,Tidak/Belum Tamat SD,9736
Kab. Kepulauan Anambas,Tamat PT,1309
Kab. Kepulauan Anambas,Tamat SD,10256
Kab. Kepulauan Anambas,Tamat SLTA,3375
Kab. Kepulauan Anambas,Tamat SLTP,3006
Kab. Kepulauan Anambas,Tidak/Belum Tamat SD,3756
Kab. Kepulauan Aru,Tamat PT,2654
Kab. Kepulauan Aru,Tamat SD,23101
Kab. Kepulauan Aru,Tamat SLTA,10297
Kab. Kepulauan Aru,Tamat SLTP,10228
Kab. Kepulauan Aru,Tidak/Belum Tamat SD,4182
Kab. Kepulauan Mentawai,Tamat PT,1801
Kab. Kepulauan Mentawai,Tamat SD,15489
Kab. Kepulauan Mentawai,Tamat SLTA,6014
Kab. Kepulauan Mentawai,Tamat SLTP,7008
Kab. Kepulauan Mentawai,Tidak/Belum Tamat SD,10696
Kab. Kepulauan Meranti,Tamat PT,4951
Kab. Kepulauan Meranti,Tamat SD,48930
Kab. Kepulauan Meranti,Tamat SLTA,20978
Kab. Kepulauan Meranti,Tamat SLTP,23067
Kab. Kepulauan Meranti,Tidak/Belum Tamat SD,10867
Kab. Kepulauan Sangihe,Tamat PT,4715
Kab. Kepulauan Sangihe,Tamat SD,28105
Kab. Kepulauan Sangihe,Tamat SLTA,21059
Kab. Kepulauan Sangihe,Tamat SLTP,19343
Kab. Kepulauan Sangihe,Tidak/Belum Tamat SD,17448
Kab. Kepulauan Selayar,Tamat PT,6211
Kab. Kepulauan Selayar,Tamat SD,28052
Kab. Kepulauan Selayar,Tamat SLTA,13665
Kab. Kepulauan Selayar,Tamat SLTP,12258
Kab. Kepulauan Selayar,Tidak/Belum Tamat SD,11413
Kab. Kepulauan Seribu,Tamat PT,734
Kab. Kepulauan Seribu,Tamat SD,5483
Kab. Kepulauan Seribu,Tamat SLTA,2867
Kab. Kepulauan Seribu,Tamat SLTP,3165
Kab. Kepulauan Seribu,Tidak/Belum Tamat SD,1522
Kab. Kepulauan Sula,Tamat PT,3616
Kab. Kepulauan Sula,Tamat SD,32554
Kab. Kepulauan Sula,Tamat SLTA,16444
Kab. Kepulauan Sula,Tamat SLTP,17697
Kab. Kepulauan Sula,Tidak/Belum Tamat SD,6063
Kab. Kepulauan Talaud,Tamat PT,3928
Kab. Kepulauan Talaud,Tamat SD,17719
Kab. Kepulauan Talaud,Tamat SLTA,14557
Kab. Kepulauan Talaud,Tamat SLTP,14786
Kab. Kepulauan Talaud,Tidak/Belum Tamat SD,4119
Kab. Kerinci,Tamat PT,10172
Kab. Kerinci,Tamat SD,47541
Kab. Kerinci,Tamat SLTA,36954
Kab. Kerinci,Tamat SLTP,36825
Kab. Kerinci,Tidak/Belum Tamat SD,19593
Kab. Ketapang,Tamat PT,9555
Kab. Ketapang,Tamat SD,119174
Kab. Ketapang,Tamat SLTA,42647
Kab. Ketapang,Tamat SLTP,52371
Kab. Ketapang,Tidak/Belum Tamat SD,37259
Kab. Klaten,Tamat PT,61361
Kab. Klaten,Tamat SD,229822
Kab. Klaten,Tamat SLTA,253932
Kab. Klaten,Tamat SLTP,179795
Kab. Klaten,Tidak/Belum Tamat SD,47110
Kab. Klungkung,Tamat PT,8331
Kab. Klungkung,Tamat SD,33289
Kab. Klungkung,Tamat SLTA,29603
Kab. Klungkung,Tamat SLTP,19310
Kab. Klungkung,Tidak/Belum Tamat SD,8587
Kab. Kodya Jakarta Barat,Tamat PT,215880
Kab. Kodya Jakarta Barat,Tamat SD,349072
Kab. Kodya Jakarta Barat,Tamat SLTA,666783
Kab. Kodya Jakarta Barat,Tamat SLTP,439314
Kab. Kodya Jakarta Barat,Tidak/Belum Tamat SD,54094
Kab. Kodya Jakarta Pusat,Tamat PT,108378
Kab. Kodya Jakarta Pusat,Tamat SD,115685
Kab. Kodya Jakarta Pusat,Tamat SLTA,300343
Kab. Kodya Jakarta Pusat,Tamat SLTP,148252
Kab. Kodya Jakarta Pusat,Tidak/Belum Tamat SD,20053
Kab. Kodya Jakarta Selatan,Tamat PT,319595
Kab. Kodya Jakarta Selatan,Tamat SD,248206
Kab. Kodya Jakarta Selatan,Tamat SLTA,650246
Kab. Kodya Jakarta Selatan,Tamat SLTP,304773
Kab. Kodya Jakarta Selatan,Tidak/Belum Tamat SD,41992
Kab. Kodya Jakarta Timur,Tamat PT,334993
Kab. Kodya Jakarta Timur,Tamat SD,305190
Kab. Kodya Jakarta Timur,Tamat SLTA,907189
Kab. Kodya Jakarta Timur,Tamat SLTP,407343
Kab. Kodya Jakarta Timur,Tidak/Belum Tamat SD,48445
Kab. Kodya Jakarta Utara,Tamat PT,147324
Kab. Kodya Jakarta Utara,Tamat SD,242683
Kab. Kodya Jakarta Utara,Tamat SLTA,494887
Kab. Kodya Jakarta Utara,Tamat SLTP,318837
Kab. Kodya Jakarta Utara,Tidak/Belum Tamat SD,36871
Kab. Kolaka,Tamat PT,12900
Kab. Kolaka,Tamat SD,71096
Kab. Kolaka,Tamat SLTA,47352
Kab. Kolaka,Tamat SLTP,44257
Kab. Kolaka,Tidak/Belum Tamat SD,16790
Kab. Kolaka Utara,Tamat PT,4347
Kab. Kolaka Utara,Tamat SD,31137
Kab. Kolaka Utara,Tamat SLTA,13378
Kab. Kolaka Utara,Tamat SLTP,16208
Kab. Kolaka Utara,Tidak/Belum Tamat SD,7437
Kab. Konawe,Tamat PT,11209
Kab. Konawe,Tamat SD,43330
Kab. Konawe,Tamat SLTA,40662
Kab. Konawe,Tamat SLTP,38293
Kab. Konawe,Tidak/Belum Tamat SD,11388
Kab. Konawe Selatan,Tamat PT,7316
Kab. Konawe Selatan,Tamat SD,61003
Kab. Konawe Selatan,Tamat SLTA,32175
Kab. Konawe Selatan,Tamat SLTP,39515
Kab. Konawe Selatan,Tidak/Belum Tamat SD,16127
Kab. Konawe Utara,Tamat PT,1958
Kab. Konawe Utara,Tamat SD,11456
Kab. Konawe Utara,Tamat SLTA,7436
Kab. Konawe Utara,Tamat SLTP,8041
Kab. Konawe Utara,Tidak/Belum Tamat SD,1891
Kab. Kotawaringin Barat,Tamat PT,8666
Kab. Kotawaringin Barat,Tamat SD,61487
Kab. Kotawaringin Barat,Tamat SLTA,37309
Kab. Kotawaringin Barat,Tamat SLTP,36660
Kab. Kotawaringin Barat,Tidak/Belum Tamat SD,12950
Kab. Kotawaringin Timur,Tamat PT,11128
Kab. Kotawaringin Timur,Tamat SD,105296
Kab. Kotawaringin Timur,Tamat SLTA,52289
Kab. Kotawaringin Timur,Tamat SLTP,57862
Kab. Kotawaringin Timur,Tidak/Belum Tamat SD,24491
Kab. Kuantan Singingi,Tamat PT,11314
Kab. Kuantan Singingi,Tamat SD,70384
Kab. Kuantan Singingi,Tamat SLTA,44300
Kab. Kuantan Singingi,Tamat SLTP,49890
Kab. Kuantan Singingi,Tidak/Belum Tamat SD,16954
Kab. Kubu Raya,Tamat PT,12882
Kab. Kubu Raya,Tamat SD,110194
Kab. Kubu Raya,Tamat SLTA,65166
Kab. Kubu Raya,Tamat SLTP,62487
Kab. Kubu Raya,Tidak/Belum Tamat SD,35133
Kab. Kudus,Tamat PT,15939
Kab. Kudus,Tamat SD,59582
Kab. Kudus,Tamat SLTA,67408
Kab. Kudus,Tamat SLTP,57508
Kab. Kudus,Tidak/Belum Tamat SD,7655
Kab. Kulon Progo,Tamat PT,19926
Kab. Kulon Progo,Tamat SD,82527
Kab. Kulon Progo,Tamat SLTA,84307
Kab. Kulon Progo,Tamat SLTP,61322
Kab. Kulon Progo,Tidak/Belum Tamat SD,21817
Kab. Kuningan,Tamat PT,28734
Kab. Kuningan,Tamat SD,407649
Kab. Kuningan,Tamat SLTA,109212
Kab. Kuningan,Tamat SLTP,131774
Kab. Kuningan,Tidak/Belum Tamat SD,30945
Kab. Kupang,Tamat PT,6418
Kab. Kupang,Tamat SD,75916
Kab. Kupang,Tamat SLTA,30165
Kab. Kupang,Tamat SLTP,34094
Kab. Kupang,Tidak/Belum Tamat SD,19916
Kab. Kutai Barat,Tamat PT,5074
Kab. Kutai Barat,Tamat SD,38889
Kab. Kutai Barat,Tamat SLTA,25615
Kab. Kutai Barat,Tamat SLTP,25524
Kab. Kutai Barat,Tidak/Belum Tamat SD,11875
Kab. Kutai Kartanegara,Tamat PT,22249
Kab. Kutai Kartanegara,Tamat SD,141555
Kab. Kutai Kartanegara,Tamat SLTA,115660
Kab. Kutai Kartanegara,Tamat SLTP,97080
Kab. Kutai Kartanegara,Tidak/Belum Tamat SD,38220
Kab. Kutai Timur,Tamat PT,9892
Kab. Kutai Timur,Tamat SD,56422
Kab. Kutai Timur,Tamat SLTA,53284
Kab. Kutai Timur,Tamat SLTP,39212
Kab. Kutai Timur,Tidak/Belum Tamat SD,12124
Kab. Labuhan Batu,Tamat PT,13376
Kab. Labuhan Batu,Tamat SD,91634
Kab. Labuhan Batu,Tamat SLTA,76272
Kab. Labuhan Batu,Tamat SLTP,69169
Kab. Labuhan Batu,Tidak/Belum Tamat SD,16116
Kab. Labuhan Batu Selatan,Tamat PT,5838
Kab. Labuhan Batu Selatan,Tamat SD,63468
Kab. Labuhan Batu Selatan,Tamat SLTA,43355
Kab. Labuhan Batu Selatan,Tamat SLTP,50091
Kab. Labuhan Batu Selatan,Tidak/Belum Tamat SD,10547
Kab. Labuhan Batu Utara,Tamat PT,6580
Kab. Labuhan Batu Utara,Tamat SD,79786
Kab. Labuhan Batu Utara,Tamat SLTA,48900
Kab. Labuhan Batu Utara,Tamat SLTP,62717
Kab. Labuhan Batu Utara,Tidak/Belum Tamat SD,12327
Kab. Lahat,Tamat PT,12941
Kab. Lahat,Tamat SD,85269
Kab. Lahat,Tamat SLTA,66459
Kab. Lahat,Tamat SLTP,59273
Kab. Lahat,Tidak/Belum Tamat SD,23705
Kab. Lamandau,Tamat PT,2706
Kab. Lamandau,Tamat SD,21592
Kab. Lamandau,Tamat SLTA,6192
Kab. Lamandau,Tamat SLTP,8654
Kab. Lamandau,Tidak/Belum Tamat SD,3366
Kab. Lamongan,Tamat PT,38002
Kab. Lamongan,Tamat SD,281228
Kab. Lamongan,Tamat SLTA,180123
Kab. Lamongan,Tamat SLTP,224151
Kab. Lamongan,Tidak/Belum Tamat SD,58865
Kab. Lampung Barat,Tamat PT,8787
Kab. Lampung Barat,Tamat SD,137215
Kab. Lampung Barat,Tamat SLTA,45800
Kab. Lampung Barat,Tamat SLTP,70495
Kab. Lampung Barat,Tidak/Belum Tamat SD,21301
Kab. Lampung Selatan,Tamat PT,21001
Kab. Lampung Selatan,Tamat SD,245919
Kab. Lampung Selatan,Tamat SLTA,114246
Kab. Lampung Selatan,Tamat SLTP,157220
Kab. Lampung Selatan,Tidak/Belum Tamat SD,59922
Kab. Lampung Tengah,Tamat PT,24942
Kab. Lampung Tengah,Tamat SD,324062
Kab. Lampung Tengah,Tamat SLTA,147438
Kab. Lampung Tengah,Tamat SLTP,219745
Kab. Lampung Tengah,Tidak/Belum Tamat SD,71653
Kab. Lampung Timur,Tamat PT,18421
Kab. Lampung Timur,Tamat SD,254864
Kab. Lampung Timur,Tamat SLTA,119101
Kab. Lampung Timur,Tamat SLTP,184019
Kab. Lampung Timur,Tidak/Belum Tamat SD,62952
Kab. Lampung Utara,Tamat PT,17276
Kab. Lampung Utara,Tamat SD,150901
Kab. Lampung Utara,Tamat SLTA,87266
Kab. Lampung Utara,Tamat SLTP,97687
Kab. Lampung Utara,Tidak/Belum Tamat SD,32906
Kab. Landak,Tamat PT,6544
Kab. Landak,Tamat SD,75081
Kab. Landak,Tamat SLTA,36557
Kab. Landak,Tamat SLTP,49794
Kab. Landak,Tidak/Belum Tamat SD,31111
Kab. Langkat,Tamat PT,23171
Kab. Langkat,Tamat SD,236060
Kab. Langkat,Tamat SLTA,167322
Kab. Langkat,Tamat SLTP,166094
Kab. Langkat,Tidak/Belum Tamat SD,50443
Kab. Lanny Jaya,Tamat PT,402
Kab. Lanny Jaya,Tamat SD,11213
Kab. Lanny Jaya,Tamat SLTA,6232
Kab. Lanny Jaya,Tamat SLTP,11512
Kab. Lanny Jaya,Tidak/Belum Tamat SD,2727
Kab. Lebak,Tamat PT,19096
Kab. Lebak,Tamat SD,435393
Kab. Lebak,Tamat SLTA,74272
Kab. Lebak,Tamat SLTP,120766
Kab. Lebak,Tidak/Belum Tamat SD,65426
Kab. Lebong,Tamat PT,3168
Kab. Lebong,Tamat SD,26015
Kab. Lebong,Tamat SLTA,13870
Kab. Lebong,Tamat SLTP,15965
Kab. Lebong,Tidak/Belum Tamat SD,7855
Kab. Lembata,Tamat PT,4343
Kab. Lembata,Tamat SD,32288
Kab. Lembata,Tamat SLTA,11029
Kab. Lembata,Tamat SLTP,10468
Kab. Lembata,Tidak/Belum Tamat SD,8003
Kab. Lima Puluh Kota,Tamat PT,12505
Kab. Lima Puluh Kota,Tamat SD,79357
Kab. Lima Puluh Kota,Tamat SLTA,47864
Kab. Lima Puluh Kota,Tamat SLTP,55425
Kab. Lima Puluh Kota,Tidak/Belum Tamat SD,36712
Kab. Lingga,Tamat PT,3242
Kab. Lingga,Tamat SD,22201
Kab. Lingga,Tamat SLTA,7242
Kab. Lingga,Tamat SLTP,7633
Kab. Lingga,Tidak/Belum Tamat SD,10204
Kab. Lombok Barat,Tamat PT,17850
Kab. Lombok Barat,Tamat SD,107741
Kab. Lombok Barat,Tamat SLTA,65988
Kab. Lombok Barat,Tamat SLTP,72229
Kab. Lombok Barat,Tidak/Belum Tamat SD,38813
Kab. Lombok Tengah,Tamat PT,24314
Kab. Lombok Tengah,Tamat SD,152408
Kab. Lombok Tengah,Tamat SLTA,85250
Kab. Lombok Tengah,Tamat SLTP,113286
Kab. Lombok Tengah,Tidak/Belum Tamat SD,36344
Kab. Lombok Timur,Tamat PT,31979
Kab. Lombok Timur,Tamat SD,229799
Kab. Lombok Timur,Tamat SLTA,113671
Kab. Lombok Timur,Tamat SLTP,142634
Kab. Lombok Timur,Tidak/Belum Tamat SD,70628
Kab. Lombok Utara,Tamat PT,3935
Kab. Lombok Utara,Tamat SD,39453
Kab. Lombok Utara,Tamat SLTA,16669
Kab. Lombok Utara,Tamat SLTP,21469
Kab. Lombok Utara,Tidak/Belum Tamat SD,12210
Kab. Lumajang,Tamat PT,24221
Kab. Lumajang,Tamat SD,331299
Kab. Lumajang,Tamat SLTA,84297
Kab. Lumajang,Tamat SLTP,117371
Kab. Lumajang,Tidak/Belum Tamat SD,66717
Kab. Luwu,Tamat PT,12290
Kab. Luwu,Tamat SD,63863
Kab. Luwu,Tamat SLTA,50868
Kab. Luwu,Tamat SLTP,51515
Kab. Luwu,Tidak/Belum Tamat SD,15663
Kab. Luwu Timur,Tamat PT,11356
Kab. Luwu Timur,Tamat SD,54545
Kab. Luwu Timur,Tamat SLTA,36376
Kab. Luwu Timur,Tamat SLTP,33681
Kab. Luwu Timur,Tidak/Belum Tamat SD,14063
Kab. Luwu Utara,Tamat PT,6792
Kab. Luwu Utara,Tamat SD,57970
Kab. Luwu Utara,Tamat SLTA,21031
Kab. Luwu Utara,Tamat SLTP,28206
Kab. Luwu Utara,Tidak/Belum Tamat SD,13436
Kab. Madiun,Tamat PT,21331
Kab. Madiun,Tamat SD,163516
Kab. Madiun,Tamat SLTA,104634
Kab. Madiun,Tamat SLTP,105237
Kab. Madiun,Tidak/Belum Tamat SD,45139
Kab. Magelang,Tamat PT,38243
Kab. Magelang,Tamat SD,349561
Kab. Magelang,Tamat SLTA,160345
Kab. Magelang,Tamat SLTP,190897
Kab. Magelang,Tidak/Belum Tamat SD,69564
Kab. Magetan,Tamat PT,26006
Kab. Magetan,Tamat SD,177182
Kab. Magetan,Tamat SLTA,104937
Kab. Magetan,Tamat SLTP,99535
Kab. Magetan,Tidak/Belum Tamat SD,31430
Kab. Majalengka,Tamat PT,29646
Kab. Majalengka,Tamat SD,450110
Kab. Majalengka,Tamat SLTA,97255
Kab. Majalengka,Tamat SLTP,153068
Kab. Majalengka,Tidak/Belum Tamat SD,55037
Kab. Majene,Tamat PT,8147
Kab. Majene,Tamat SD,31247
Kab. Majene,Tamat SLTA,18594
Kab. Majene,Tamat SLTP,17670
Kab. Majene,Tidak/Belum Tamat SD,10036
Kab. Malang,Tamat PT,76932
Kab. Malang,Tamat SD,765262
Kab. Malang,Tamat SLTA,299928
Kab. Malang,Tamat SLTP,377739
Kab. Malang,Tidak/Belum Tamat SD,137225
Kab. Malinau,Tamat PT,3505
Kab. Malinau,Tamat SD,10175
Kab. Malinau,Tamat SLTA,10471
Kab. Malinau,Tamat SLTP,8156
Kab. Malinau,Tidak/Belum Tamat SD,4775
Kab. Maluku Barat Daya,Tamat PT,2048
Kab. Maluku Barat Daya,Tamat SD,21530
Kab. Maluku Barat Daya,Tamat SLTA,7670
Kab. Maluku Barat Daya,Tamat SLTP,9269
Kab. Maluku Barat Daya,Tidak/Belum Tamat SD,2160
Kab. Maluku Tengah,Tamat PT,15191
Kab. Maluku Tengah,Tamat SD,72524
Kab. Maluku Tengah,Tamat SLTA,74378
Kab. Maluku Tengah,Tamat SLTP,51584
Kab. Maluku Tengah,Tidak/Belum Tamat SD,12979
Kab. Maluku Tenggara,Tamat PT,3750
Kab. Maluku Tenggara,Tamat SD,19894
Kab. Maluku Tenggara,Tamat SLTA,15755
Kab. Maluku Tenggara,Tamat SLTP,13923
Kab. Maluku Tenggara,Tidak/Belum Tamat SD,5170
Kab. Maluku Tenggara Barat,Tamat PT,4013
Kab. Maluku Tenggara Barat,Tamat SD,23333
Kab. Maluku Tenggara Barat,Tamat SLTA,16777
Kab. Maluku Tenggara Barat,Tamat SLTP,16504
Kab. Maluku Tenggara Barat,Tidak/Belum Tamat SD,3382
Kab. Mamasa,Tamat PT,5113
Kab. Mamasa,Tamat SD,27437
Kab. Mamasa,Tamat SLTA,15406
Kab. Mamasa,Tamat SLTP,16033
Kab. Mamasa,Tidak/Belum Tamat SD,8382
Kab. Mamberamo Raya,Tamat PT,316
Kab. Mamberamo Raya,Tamat SD,2489
Kab. Mamberamo Raya,Tamat SLTA,1070
Kab. Mamberamo Raya,Tamat SLTP,1070
Kab. Mamberamo Raya,Tidak/Belum Tamat SD,1724
Kab. Mamberamo Tengah,Tamat PT,135
Kab. Mamberamo Tengah,Tamat SD,3746
Kab. Mamberamo Tengah,Tamat SLTA,1742
Kab. Mamberamo Tengah,Tamat SLTP,3051
Kab. Mamberamo Tengah,Tidak/Belum Tamat SD,731
Kab. Mamuju,Tamat PT,13038
Kab. Mamuju,Tamat SD,73771
Kab. Mamuju,Tamat SLTA,35748
Kab. Mamuju,Tamat SLTP,38092
Kab. Mamuju,Tidak/Belum Tamat SD,26954
Kab. Mamuju Utara,Tamat PT,3837
Kab. Mamuju Utara,Tamat SD,36455
Kab. Mamuju Utara,Tamat SLTA,12878
Kab. Mamuju Utara,Tamat SLTP,16303
Kab. Mamuju Utara,Tidak/Belum Tamat SD,9568
Kab. Mandailing Natal,Tamat PT,10708
Kab. Mandailing Natal,Tamat SD,110154
Kab. Mandailing Natal,Tamat SLTA,50111
Kab. Mandailing Natal,Tamat SLTP,61903
Kab. Mandailing Natal,Tidak/Belum Tamat SD,18140
Kab. Manggarai,Tamat PT,8653
Kab. Manggarai,Tamat SD,75468
Kab. Manggarai,Tamat SLTA,23886
Kab. Manggarai,Tamat SLTP,25180
Kab. Manggarai,Tidak/Belum Tamat SD,22451
Kab. Manggarai Barat,Tamat PT,5836
Kab. Manggarai Barat,Tamat SD,70183
Kab. Manggarai Barat,Tamat SLTA,14219
Kab. Manggarai Barat,Tamat SLTP,16145
Kab. Manggarai Barat,Tidak/Belum Tamat SD,12439
Kab. Manggarai Timur,Tamat PT,4652
Kab. Manggarai Timur,Tamat SD,90937
Kab. Manggarai Timur,Tamat SLTA,11417
Kab. Manggarai Timur,Tamat SLTP,18134
Kab. Manggarai Timur,Tidak/Belum Tamat SD,10709
Kab. Manokwari,Tamat PT,11408
Kab. Manokwari,Tamat SD,26339
Kab. Manokwari,Tamat SLTA,37364
Kab. Manokwari,Tamat SLTP,25460
Kab. Manokwari,Tidak/Belum Tamat SD,8084
Kab. Mappi,Tamat PT,1227
Kab. Mappi,Tamat SD,19301
Kab. Mappi,Tamat SLTA,4454
Kab. Mappi,Tamat SLTP,5297
Kab. Mappi,Tidak/Belum Tamat SD,9358
Kab. Maros,Tamat PT,13377
Kab. Maros,Tamat SD,60759
Kab. Maros,Tamat SLTA,50458
Kab. Maros,Tamat SLTP,36083
Kab. Maros,Tidak/Belum Tamat SD,19266
Kab. Maybrat,Tamat PT,3482
Kab. Maybrat,Tamat SD,4224
Kab. Maybrat,Tamat SLTA,5381
Kab. Maybrat,Tamat SLTP,5590
Kab. Maybrat,Tidak/Belum Tamat SD,1272
Kab. Melawi,Tamat PT,4683
Kab. Melawi,Tamat SD,44725
Kab. Melawi,Tamat SLTA,16593
Kab. Melawi,Tamat SLTP,22315
Kab. Melawi,Tidak/Belum Tamat SD,13569
Kab. Merangin,Tamat PT,10279
Kab. Merangin,Tamat SD,91521
Kab. Merangin,Tamat SLTA,40509
Kab. Merangin,Tamat SLTP,48746
Kab. Merangin,Tidak/Belum Tamat SD,20181
Kab. Merauke,Tamat PT,8537
Kab. Merauke,Tamat SD,42231
Kab. Merauke,Tamat SLTA,32355
Kab. Merauke,Tamat SLTP,25686
Kab. Merauke,Tidak/Belum Tamat SD,12949
Kab. Mesuji,Tamat PT,2188
Kab. Mesuji,Tamat SD,67864
Kab. Mesuji,Tamat SLTA,10993
Kab. Mesuji,Tamat SLTP,27816
Kab. Mesuji,Tidak/Belum Tamat SD,14337
Kab. Mimika,Tamat PT,10815
Kab. Mimika,Tamat SD,24098
Kab. Mimika,Tamat SLTA,47268
